"","Latitude","Longitude","ein","YEAR","org_outlier","AMT_GRANTS","LSC","AMT_LSC_GRANTS","ORG_REVENUE","COMPETITION10","COMPETITION30","CJS_HOUSE","CJS_HOUSE_RANK","CJS_SENATE","CJS_SENATE_RANK","GOV_PRES","POP_DENS","HIGHSCHOOL","FOREI_BORN","NOT_ENG_HO","VETERAN","RENT_UNIT","FIXBB","POVERTY","POVERTY125","UNDER18","OVER59","RURAL","MINORITY","coeflscMINORITYPOP10PER","coeflscRURALPOP10PER","coeflscVETERAN","coeflscFIXBB","coeflscpop_dens","coeflscORG_REVENUE","coeflscCOMPETITION10","coeflscCOMPETITION30","coeflscCJS_HOUSE","coeflscCJS_HOUSE_RANK","coeflscCJS_SENATE","coeflscCJS_SENATE_RANK","coeflscGOV_PRES","coeflscPOP_DENS","coeflscHIGHSCHOOL","coeflscFOREI_BORN","coeflscNOT_ENG_HO","coeflscRENT_UNIT","coeflscPOVERTY","coeflscPOVERTY125","coeflscUNDER18","coeflscOVER59","coeflscMINORITY","coeflscRURAL","optional"
"523",28.5529386,-81.3759027,591156260,2016,FALSE,15.4921354188542,1,5347477,15.8880803467643,0,0,0,0,0,0,0,1328.764407,87.3,19.4,34,6.9,44,100,17.8,23.5,23,14.80000019,2.04213774350848,54.0336627235252,-0.00638259115327226,-0.000935053688453008,-0.00432409756964059,-0.00204128556272034,-2.19114339667959e-05,0.166042662621186,0.303825582295024,-0.188539510251777,0.0734839559304428,-0.225074796010559,0.000893350582566905,-0.0546095640000255,-0.0100507148327904,-2.19114339667959e-05,-0.00576180812742847,0.0141472615291658,-0.00839267007488743,0.00637513476174814,0.00835534337747084,-0.00445465333821412,0.0218251634764948,-0.00630501674077167,-0.00638259115327226,-0.000935053688453008,TRUE
"524",28.5455721,-81.3772937,591208322,2016,FALSE,10.0590372532771,0,0,15.0851742815682,0,0,0,0,0,0,0,1328.764407,87.3,19.4,34,6.9,44,100,17.8,23.5,23,14.80000019,2.04213774350848,54.0336627235252,-0.00637495623625942,-0.000916869325758842,-0.00427593490375785,-0.00202063598510643,-2.17470822725889e-05,0.166144374985949,0.303280620774864,-0.188334663543982,0.0733612013837437,-0.225000049430687,0.00083518042654778,-0.0546480071424673,-0.00998665515891046,-2.17470822725889e-05,-0.00577194769352105,0.0141539154379227,-0.00840177303457017,0.00635052947820669,0.00827422450210478,-0.00437564741251096,0.0217167132630348,-0.0063483240335485,-0.00637495623625942,-0.000916869325758842,TRUE
"525",28.5455721,-81.3772937,591208322,2016,FALSE,10.0590372532771,0,0,15.0851742815682,0,0,0,0,0,0,0,1328.764407,87.3,19.4,34,6.9,44,100,17.8,23.5,23,14.80000019,2.04213774350848,54.0336627235252,-0.00637495623625942,-0.000916869325758842,-0.00427593490375785,-0.00202063598510643,-2.17470822725889e-05,0.166144374985949,0.303280620774864,-0.188334663543982,0.0733612013837437,-0.225000049430687,0.00083518042654778,-0.0546480071424673,-0.00998665515891046,-2.17470822725889e-05,-0.00577194769352105,0.0141539154379227,-0.00840177303457017,0.00635052947820669,0.00827422450210478,-0.00437564741251096,0.0217167132630348,-0.0063483240335485,-0.00637495623625942,-0.000916869325758842,TRUE
"526",28.6307099,-81.3766844,591004604,2017,FALSE,8.51719319141624,0,0,16.0815438836304,0,0,0,0,0,0,1,1328.764407,87.3,19.4,34,6.9,44,100,17.8,23.5,23,14.80000019,2.04213774350848,54.0336627235252,-0.00645156521484401,-0.00112277228979264,-0.00482556718765687,-0.0022551119812203,-2.37934129097089e-05,0.16500925933156,0.308580060720412,-0.190775600520476,0.0751059157018582,-0.225462566803779,0.00132886102865987,-0.0542348923416096,-0.01076950235124,-2.37934129097089e-05,-0.00567510178075737,0.0140300068125153,-0.00827106774820325,0.00663104381700058,0.00917164822574127,-0.00528556230853337,0.0228603184480962,-0.00586677027272263,-0.00645156521484401,-0.00112277228979264,TRUE
"527",28.5529386,-81.3759027,591156260,2017,FALSE,15.5023755140496,1,5402517,15.8880803467643,0,0,0,0,0,0,1,1328.764407,87.3,19.4,34,6.9,44,100,17.8,23.5,23,14.80000019,2.04213774350848,54.0336627235252,-0.00638259115327226,-0.000935053688453008,-0.00432409756964059,-0.00204128556272034,-2.19114339667959e-05,0.166042662621186,0.303825582295024,-0.188539510251777,0.0734839559304428,-0.225074796010559,0.000893350582566905,-0.0546095640000255,-0.0100507148327904,-2.19114339667959e-05,-0.00576180812742847,0.0141472615291658,-0.00839267007488743,0.00637513476174814,0.00835534337747084,-0.00445465333821412,0.0218251634764948,-0.00630501674077167,-0.00638259115327226,-0.000935053688453008,TRUE
"528",28.5455721,-81.3772937,591208322,2017,FALSE,6.82001636467413,0,0,15.0851742815682,0,0,0,0,0,0,1,1328.764407,87.3,19.4,34,6.9,44,100,17.8,23.5,23,14.80000019,2.04213774350848,54.0336627235252,-0.00637495623625942,-0.000916869325758842,-0.00427593490375785,-0.00202063598510643,-2.17470822725889e-05,0.166144374985949,0.303280620774864,-0.188334663543982,0.0733612013837437,-0.225000049430687,0.00083518042654778,-0.0546480071424673,-0.00998665515891046,-2.17470822725889e-05,-0.00577194769352105,0.0141539154379227,-0.00840177303457017,0.00635052947820669,0.00827422450210478,-0.00437564741251096,0.0217167132630348,-0.0063483240335485,-0.00637495623625942,-0.000916869325758842,TRUE
"529",28.5455721,-81.3772937,591208322,2017,FALSE,6.82001636467413,0,0,15.0851742815682,0,0,0,0,0,0,1,1328.764407,87.3,19.4,34,6.9,44,100,17.8,23.5,23,14.80000019,2.04213774350848,54.0336627235252,-0.00637495623625942,-0.000916869325758842,-0.00427593490375785,-0.00202063598510643,-2.17470822725889e-05,0.166144374985949,0.303280620774864,-0.188334663543982,0.0733612013837437,-0.225000049430687,0.00083518042654778,-0.0546480071424673,-0.00998665515891046,-2.17470822725889e-05,-0.00577194769352105,0.0141539154379227,-0.00840177303457017,0.00635052947820669,0.00827422450210478,-0.00437564741251096,0.0217167132630348,-0.0063483240335485,-0.00637495623625942,-0.000916869325758842,TRUE
"530",27.8916822,-82.7582854,201133518,2015,FALSE,10.1759925333881,0,0,12.0527505114474,0,0,0,0,0,0,0,3378.574333,89.4,11.5,13.4,12.1,34.5,88,14.3,18.9,17.39999962,29.29999924,0.284002260671088,23.1037966618005,-0.00508391950863726,0.000754952109690419,-0.000418169312854893,-0.000107993619819993,-1.41851147580456e-05,0.175779847710747,0.240639313539596,-0.186779053554048,0.0812766486231002,-0.190407495091955,-0.0102472958413072,-0.0609762144070525,-0.00905347988672392,-1.41851147580456e-05,-0.0059348719325542,0.0122094193565711,-0.00775460318613416,0.00322155776721221,-0.00139349542776614,0.00447359592178064,0.00795948579726852,-0.0108195297856873,-0.00508391950863726,0.000754952109690419,TRUE
"531",27.7725044,-82.6405515,591882749,2015,FALSE,13.4507443968063,0,0,14.7030096260749,0,0,0,0,0,0,0,3378.574333,89.4,11.5,13.4,12.1,34.5,88,14.3,18.9,17.39999962,29.29999924,0.284002260671088,23.1037966618005,-0.00497954821114757,0.000886750460419127,0.00019842303386151,5.16717093636383e-05,-1.23208347213747e-05,0.176496245963844,0.230022277457721,-0.182126812545163,0.077491830984905,-0.185631935752673,-0.00921495337115749,-0.0618866031653732,-0.00745118327968359,-1.23208347213747e-05,-0.00610072991802372,0.012404639015302,-0.0079786677865224,0.00281751783022743,-0.00318508076279977,0.00618726926395747,0.00633803620014409,-0.0114398357883922,-0.00497954821114757,0.000886750460419127,TRUE
"532",27.708024,-82.676949,592114359,2015,FALSE,11.1615791557496,0,0,15.2162850326363,0,0,0,0,0,0,0,3378.574333,89.4,11.5,13.4,12.1,34.5,88,14.3,18.9,17.39999962,29.29999924,0.284002260671088,23.1037966618005,-0.00491649394977254,0.000939282273164103,0.000404223153438024,0.000119778153210152,-1.18801797977569e-05,0.176803544612502,0.227643953380298,-0.181756150409128,0.0770867131773071,-0.182764371828446,-0.00933197964927545,-0.0623126977843762,-0.00720422860042112,-1.18801797977569e-05,-0.00605721960490107,0.0123892887176825,-0.00800721722948684,0.00258756819650614,-0.00395346844458879,0.00696822295754441,0.00564479881628801,-0.0117008723682989,-0.00491649394977254,0.000939282273164103,TRUE
